CarCode,shiftlimit,revlimit,torquevol,torquepoint,torqueA,torqueB,torqueC,torqueD,torqueE,torqueF,torqueG,torqueH,torqueI,torqueJ,torqueK,torqueL,torqueM,torqueN,torqueO,torqueP,torqueQ,torqueR,torqueS,torqueT,torqueU,torqueV,torqueW,torqueX,rpmA,rpmB,rpmC,rpmD,rpmE,rpmF,rpmG,rpmH,rpmI,rpmJ,rpmK,rpmL,rpmM,rpmN,rpmO,rpmP,rpmQ,rpmR,rpmS,rpmT,rpmU,rpmV,rpmW,rpmX
1900,8000.0,8500.0,100.0,16.0,15.25,16.55,18.3,20.47,22.51,24.54,25.87,26.93,27.65,27.37,26.9,26.46,26.0,22.27,18.26,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,5000.0,5500.0,100.0,10.0,21.07,27.0,33.59,40.38,44.39,43.33,40.0,34.12,26.51,17.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,5800.0,6000.0,100.0,11.0,20.0,32.34,43.51,52.74,58.83,61.5,59.74,57.09,53.1,46.89,39.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,6200.0,6500.0,100.0,12.0,9.95,10.28,10.65,11.0,11.32,11.63,11.88,12.06,12.1,12.08,11.92,9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,6800.0,7000.0,100.0,13.0,10.4,10.75,11.09,11.45,11.79,12.07,12.37,12.56,12.6,12.5,12.41,12.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,6800.0,7000.0,100.0,13.0,23.5,24.53,25.49,26.66,28.48,29.04,30.89,32.55,33.2,32.59,31.0,26.9,22.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,6800.0,7000.0,100.0,13.0,25.0,25.87,27.0,28.05,29.36,31.05,31.77,33.52,35.49,36.2,35.03,33.1,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,6800.0,7000.0,100.0,13.0,25.0,25.87,27.0,28.05,29.36,31.05,31.77,33.52,35.49,36.2,35.03,33.1,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,7200.0,7500.0,100.0,14.0,32.41,40.13,49.11,55.89,59.26,60.63,61.2,60.63,60.04,59.36,58.53,57.5,55.43,46.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,7800.0,8000.0,100.0,15.0,26.11,27.19,28.09,29.08,30.42,32.51,34.47,36.34,37.81,37.73,37.61,37.32,36.8,34.03,29.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,8400.0,9000.0,100.0,17.0,27.58,29.51,31.0,31.69,33.01,34.7,37.07,39.3,41.44,43.12,43.9,43.38,42.5,41.5,38.63,34.85,30.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,8800.0,9000.0,100.0,17.0,22.63,27.4,32.48,33.82,34.56,36.0,36.8,40.43,42.87,45.2,47.03,47.03,46.97,45.32,44.6,41.9,38.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,6800.0,7000.0,100.0,13.0,27.33,29.74,32.26,35.76,40.07,41.64,42.0,41.61,40.56,39.1,35.62,30.16,24.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3459,9000.0,9150.0,100.0,18.0,27.35,31.36,34.96,38.64,42.0,45.11,47.97,50.42,52.51,54.07,54.92,55.1,54.59,53.87,52.61,50.75,47.6,41.37,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0
3393,8400.0,8600.0,100.0,17.0,34.26,38.19,42.4,46.27,49.57,52.7,55.09,57.37,59.07,60.0,60.2,59.64,58.85,57.48,54.8,47.52,34.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,7600.0,7800.0,100.0,15.0,30.03,31.33,32.59,33.73,35.31,37.54,40.0,42.9,42.9,42.9,42.9,41.03,38.92,36.8,33.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,6500.0,7000.0,100.0,13.0,24.0,34.7,34.53,34.0,33.63,33.38,32.87,32.51,32.17,31.7,26.97,22.18,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,8200.0,8500.0,100.0,16.0,27.63,31.18,36.0,43.16,44.8,44.91,46.26,47.7,47.9,45.92,43.49,40.92,38.16,32.89,26.84,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,6500.0,7000.0,100.0,13.0,15.63,16.77,18.29,20.31,21.14,21.4,21.26,20.9,20.39,19.9,19.34,17.36,14.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,6800.0,7000.0,100.0,13.0,17.7,23.07,27.03,28.6,28.57,28.57,27.9,27.0,26.7,26.53,26.3,23.9,21.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3353,6800.0,7000.0,100.0,13.0,17.97,23.41,28.6,28.6,28.57,28.57,27.9,27.0,26.7,26.53,26.3,23.9,21.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,7100.0,7300.0,100.0,15.0,23.96,26.01,27.95,29.0,29.65,30.15,30.6,30.4,29.95,29.18,27.89,25.51,22.44,19.53,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,6000.0,6500.0,100.0,12.0,16.63,22.65,30.1,34.69,36.73,36.73,36.73,36.73,36.73,34.59,30.92,27.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,7500.0,8000.0,100.0,15.0,31.11,38.76,48.71,59.21,69.24,80.13,88.5,94.19,96.8,94.42,90.16,83.7,74.04,62.37,49.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3398,7400.0,7700.0,100.0,15.0,27.61,35.57,47.35,63.1,79.02,87.52,90.82,90.03,88.07,85.1,81.12,77.07,71.6,62.71,49.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,6500.0,7000.0,100.0,13.0,12.81,22.01,32.31,43.51,58.31,66.4,65.11,63.2,60.8,59.1,57.4,54.2,41.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,6500.0,7000.0,100.0,13.0,9.0,15.18,23.12,30.89,37.78,43.63,45.48,44.07,41.88,39.7,37.0,33.25,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354,7500.0,8000.0,100.0,15.0,14.89,17.76,19.7,20.1,19.78,18.29,18.06,19.91,20.3,20.56,20.71,20.9,20.5,18.5,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,7400.0,8000.0,100.0,15.0,18.26,19.54,20.8,22.02,23.35,24.57,25.5,25.46,25.33,25.13,24.89,24.65,24.1,21.2,18.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,7500.0,8000.0,100.0,15.0,15.09,17.93,19.65,20.08,19.8,18.33,18.23,20.0,20.39,20.8,21.12,21.6,21.1,18.78,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,7800.0,8000.0,100.0,15.0,22.79,27.15,34.21,37.8,38.85,38.49,38.07,37.41,36.83,35.96,35.15,32.39,28.82,23.95,18.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,7900.0,8200.0,100.0,15.0,13.28,16.56,20.2,25.47,32.89,35.35,36.0,35.47,35.27,34.61,32.89,30.94,28.01,24.38,19.73,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,8000.0,8500.0,100.0,16.0,24.76,29.63,35.24,42.95,52.81,54.89,55.08,55.34,55.15,54.41,52.36,50.41,48.33,45.84,40.87,35.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,8000.0,8500.0,100.0,16.0,15.83,22.33,30.15,41.28,42.95,43.14,43.27,43.32,41.05,38.6,36.38,33.86,30.84,27.37,24.18,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,8500.0,9000.0,100.0,16.0,5.54,6.95,7.9,8.35,8.6,8.7,8.4,8.05,7.79,7.41,6.97,6.28,5.35,4.2,3.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,7000.0,7500.0,100.0,14.0,13.08,13.32,13.58,13.83,14.09,14.25,14.58,14.94,15.1,14.61,14.09,13.53,12.8,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,6300.0,6500.0,100.0,12.0,16.71,19.18,22.12,23.5,23.5,23.5,22.65,21.38,19.75,18.2,16.46,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,7000.0,7500.0,100.0,14.0,11.72,12.71,13.63,14.61,15.6,16.58,17.31,17.83,18.0,17.93,17.9,17.14,16.03,14.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,5200.0,5500.0,100.0,10.0,9.38,9.81,10.26,10.6,10.96,11.3,11.3,11.3,10.6,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,6800.0,7200.0,100.0,14.0,12.55,15.2,18.7,26.0,30.1,30.9,31.0,30.8,30.6,30.6,30.4,27.9,24.0,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,6500.0,7000.0,100.0,13.0,30.0,32.67,34.97,35.27,35.04,34.7,36.02,37.44,38.4,37.88,36.8,34.7,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,7400.0,8000.0,100.0,15.0,18.26,19.54,20.8,22.02,23.35,24.57,25.5,25.46,25.33,25.13,24.89,24.65,24.1,21.2,18.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,7200.0,7400.0,100.0,17.0,16.33,20.41,25.51,31.22,35.71,37.76,37.76,37.76,37.76,37.04,35.51,33.98,32.45,30.41,26.53,24.8,23.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,7600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,7000.0,7500.0,100.0,14.0,10.4,11.41,12.14,13.21,13.87,14.47,14.84,15.1,15.2,15.14,14.9,14.22,13.07,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,7000.0,7250.0,100.0,15.0,12.7,15.56,18.88,26.85,30.0,30.86,31.0,30.9,30.66,30.56,29.29,26.73,23.61,20.14,16.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,5200.0,5500.0,100.0,10.0,12.5,12.91,13.36,13.8,14.07,14.27,14.4,14.5,14.24,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,7500.0,8000.0,100.0,15.0,12.25,12.7,13.12,13.53,14.14,14.65,14.93,15.09,15.24,15.3,15.04,14.56,13.9,12.38,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,7500.0,8000.0,100.0,15.0,22.39,23.86,25.13,26.4,28.38,30.71,33.76,38.17,43.86,45.9,42.18,39.1,35.43,31.47,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,5500.0,6000.0,100.0,11.0,4.66,5.15,5.57,5.9,6.3,6.64,6.8,6.68,6.28,5.8,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,6500.0,7000.0,100.0,13.0,21.5,25.5,31.39,35.8,36.5,35.95,35.26,34.64,34.09,33.44,32.29,28.64,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,6200.0,6500.0,100.0,13.0,30.61,51.02,51.02,51.02,51.02,51.02,51.02,51.02,48.67,44.29,40.61,37.45,33.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3418,6200.0,6500.0,100.0,13.0,29.59,40.82,51.02,51.02,51.02,51.02,51.02,51.02,51.02,50.51,46.33,42.76,38.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,6800.0,7000.0,100.0,13.0,19.47,45.08,49.91,51.33,52.16,54.28,52.86,50.15,46.61,43.07,39.06,34.81,31.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,7400.0,8000.0,100.0,15.0,14.53,17.98,20.18,20.59,20.21,18.52,18.73,21.44,22.5,22.37,22.17,22.1,21.89,20.88,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,7500.0,8000.0,100.0,15.0,14.89,17.76,19.7,20.1,19.78,18.29,18.06,19.91,20.3,20.56,20.71,20.9,20.5,18.5,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,7500.0,8000.0,100.0,15.0,15.09,17.93,19.65,20.08,19.8,18.33,18.23,20.0,20.39,20.8,21.12,21.6,21.1,18.78,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,7000.0,7500.0,100.0,14.0,10.4,11.41,12.14,13.21,13.87,14.47,14.84,15.1,15.2,15.14,14.9,14.22,13.07,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,9500.0,10000.0,100.0,16.0,11.03,12.27,12.9,13.12,13.71,14.11,15.17,15.89,16.25,16.81,17.5,17.45,17.12,16.48,15.86,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,5800.0,6000.0,100.0,12.0,37.58,43.4,47.73,50.77,53.61,55.4,54.52,53.11,52.0,50.2,42.44,33.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,7500.0,8000.0,100.0,13.0,32.2,35.2,37.1,35.8,40.5,42.3,42.7,42.7,41.2,39.5,37.5,31.8,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
